binary_name,project,algorithm_label,architecture,optimization_level,compiler,compiler_version,build_type,build_system,binary_type,crypto_library,aes_constant,aes_constant_count,aes_symbol,arithmetic_count,basic_block_count_estimate,binary_size,blowfish_constant_count,branch_count,call_count,call_graph_fanout_estimate,cfg_edge_count_estimate,chacha20_constant_count,chacha_symbol,compiler_hints,cyclomatic_complexity_estimate,des_symbol,ecc_curve_p_256,ecc_curve_p_384,ecc_curve_p_521,ecc_curve_secp256k1,ecc_symbol,entropy,entry_point,executable_section_ratio,export_count,function_count,import_count,import_libraries,instruction_count,instruction_entropy,jump_count,known_crypto_library,logical_count,md5_constant,md5_constant_count,memory_count,opcode_bigram_entropy,opcode_bigram_unique_ratio,opcode_trigram_entropy,opcode_trigram_unique_ratio,optimization_hints,readonly_section_ratio,return_count,rsa_exponent_present,rsa_symbol,section_count,segment_count,sha1_constant,sha1_constant_count,sha224_constant_count,sha256_constant_count,sha384_constant_count,sha512_constant_count,sha_constant,sha_symbol,string_count,symbol_count,unique_opcode_ratio,writable_section_ratio,arithmetic_count_was_missing,basic_block_count_estimate_was_missing,branch_count_was_missing,call_count_was_missing,call_graph_fanout_estimate_was_missing,cfg_edge_count_estimate_was_missing,cyclomatic_complexity_estimate_was_missing,executable_section_ratio_was_missing,import_libraries_was_missing,instruction_count_was_missing,instruction_entropy_was_missing,jump_count_was_missing,logical_count_was_missing,memory_count_was_missing,opcode_bigram_entropy_was_missing,opcode_bigram_unique_ratio_was_missing,opcode_trigram_entropy_was_missing,opcode_trigram_unique_ratio_was_missing,readonly_section_ratio_was_missing,return_count_was_missing,unique_opcode_ratio_was_missing,writable_section_ratio_was_missing,project_encoded,architecture_encoded,optimization_level_encoded,compiler_encoded,compiler_version_encoded,build_type_encoded,build_system_encoded,binary_type_encoded,crypto_library_encoded,aes_constant_count_normalized,arithmetic_count_normalized,basic_block_count_estimate_normalized,binary_size_normalized,blowfish_constant_count_normalized,branch_count_normalized,call_count_normalized,call_graph_fanout_estimate_normalized,cfg_edge_count_estimate_normalized,chacha20_constant_count_normalized,cyclomatic_complexity_estimate_normalized,entropy_normalized,entry_point_normalized,executable_section_ratio_normalized,export_count_normalized,function_count_normalized,import_count_normalized,import_libraries_normalized,instruction_count_normalized,instruction_entropy_normalized,jump_count_normalized,logical_count_normalized,md5_constant_count_normalized,memory_count_normalized,opcode_bigram_entropy_normalized,opcode_bigram_unique_ratio_normalized,opcode_trigram_entropy_normalized,opcode_trigram_unique_ratio_normalized,readonly_section_ratio_normalized,return_count_normalized,section_count_normalized,segment_count_normalized,sha1_constant_count_normalized,sha224_constant_count_normalized,sha256_constant_count_normalized,sha384_constant_count_normalized,sha512_constant_count_normalized,string_count_normalized,symbol_count_normalized,unique_opcode_ratio_normalized,writable_section_ratio_normalized
ecc_get_oid_str__clang_O0_debug.o,libtomcrypt,ECC,x86_64,O0,clang,clang (cached build),debug,direct_compile,object,libtomcrypt,0,0,0,4.0,5.0,5088,0,4.0,2.0,0.333333,4.0,0,0,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,0,False,False,False,False,0,3.486862,0,0.0,1,6,0,0.0,24.0,2.836039,2.0,False,0.0,0,0,14.0,3.931838,0.782609,4.2433,0.909091,likely_debug_or_unoptimized,0.0,1.0,False,0,22,0,0,0,0,0,0,0,0,0,50,6,0.458333,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0013025073266037122,0.0032388663967611335,0.008389567754878716,0.0,0.0032388663967611335,0.002026342451874367,0.009182727272727273,0.0032388663967611335,0.0,0.0,0.33326155136688307,0.0,0.0,0.013157894736842105,0.023474178403755867,0.0,0.0,0.0014075495841330773,0.4984679765562133,0.001990049751243781,0.0,0.0,0.001489837182079387,0.5511749608224901,0.7802708622451506,0.4956469551814047,0.9073588891504458,0.0,0.01020408163265306,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.02169421487603306,0.023474178403755867,0.4570276945777649,0.0
ltc_ecc_mulmod__gcc_O0_release.o,libtomcrypt,ECC,x86_64,O0,gcc,gcc (cached build),release,direct_compile,object,libtomcrypt,0,0,0,8.0,35.0,944,0,34.0,13.0,0.823529,34.0,0,0,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,0,2.033964,0,0.0,0,1,0,0.0,197.0,3.1133629999999997,19.0,False,6.0,0,0,114.0,4.617368,0.25608,5.471439,0.407609,likely_release_or_stripped,0.0,3.0,False,0,10,0,0,0,0,0,0,0,0,0,11,1,0.09551399999999999,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0.0,0.0026050146532074245,0.027530364372469637,0.0005167487385251383,0.0,0.027530364372469637,0.013171225937183385,0.022686749311294767,0.027530364372469637,0.0,0.0,0.07339807422815758,0.0,0.0,0.0,0.0,0.0,0.0,0.012476007677543186,0.5737589334097851,0.01890547263681592,0.002028397565922921,0.0,0.012131531339789295,0.6472742840633362,0.24807880658082654,0.6391021329650955,0.3963220330519727,0.0,0.030612244897959183,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0015495867768595042,0.0,0.09333437583951819,0.0
blowfish__gcc_O0_debug.o,libtomcrypt,Blowfish,x86_64,O0,gcc,gcc (cached build),debug,direct_compile,object,libtomcrypt,0,0,0,83.0,92.0,27992,0,91.0,33.0,1.65,91.0,0,0,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,0,5.378228,0,0.0,9,20,0,0.0,968.0,2.922297,58.0,False,70.0,0,0,645.0,4.890196,0.088935,6.294408,0.179089,likely_debug_or_unoptimized,0.0,11.0,False,0,25,0,0,0,0,0,0,0,0,0,280,20,0.028926,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0.0,0.02702702702702703,0.07368421052631578,0.05190285123715727,0.0,0.07368421052631578,0.03343465045592705,0.045454545454545456,0.07368421052631578,0.0,0.0,0.6715488539180344,0.0,0.0,0.11842105263157894,0.0892018779342723,0.0,0.0,0.0618042226487524,0.5218862431190617,0.05771144278606965,0.023664638269100743,0.0,0.0686389273172289,0.6855200007513784,0.07913608710286155,0.7352306365021269,0.16344798701318553,0.0,0.11224489795918367,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.14049586776859505,0.0892018779342723,0.02658591253373109,0.0
sha1_one__gcc_O2_release.o,openssl,SHA1,x86_64,O2,gcc,gcc (cached build),release,direct_compile,object,openssl,0,0,0,8.0,14.0,3544,0,13.0,10.0,0.416667,13.0,0,0,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,0,3.431888,0,0.0,6,24,0,0.0,164.0,3.46298,3.0,False,12.0,0,0,90.0,5.045883,0.251534,5.430114,0.339506,likely_release_or_stripped,0.0,6.0,False,0,14,0,0,0,0,0,0,0,0,1,38,24,0.103659,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,2,1,1,1,0,0,3,0.0,0.0026050146532074245,0.010526315789473684,0.005456258739133078,0.0,0.010526315789473684,0.010131712259371834,0.011478429752066116,0.010526315789473684,0.0,0.0,0.3234289720721051,0.0,0.0,0.07894736842105263,0.107981220657277,0.0,0.0,0.01036468330134357,0.6686767856774405,0.0029850746268656717,0.004056795131845842,0.0,0.009577524741938917,0.7073445968119411,0.24348391231090027,0.6342750855202126,0.32692145035733094,0.0,0.061224489795918366,0.25925925925925924,0.0,0.0,0.0,0.0,0.0,0.0,0.015495867768595042,0.107981220657277,0.10149900360466561,0.0
aegis256_aesni__clang_O2_debug.o,libsodium,AES,x86_64,O2,clang,clang (cached build),debug,direct_compile,object,libsodium,0,0,0,8.0,35.0,680,0,34.0,13.0,0.823529,34.0,0,0,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,0,False,False,False,False,0,2.113111,0,0.0,0,1,0,0.0,197.0,3.1133629999999997,19.0,False,6.0,0,0,114.0,4.617368,0.25608,5.471439,0.407609,likely_release_or_stripped,0.0,3.0,False,0,7,0,0,0,0,0,0,0,0,0,8,1,0.09551399999999999,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0.0,0.0026050146532074245,0.027530364372469637,1.5198492309562892e-05,0.0,0.027530364372469637,0.013171225937183385,0.022686749311294767,0.027530364372469637,0.0,0.0,0.08755420537094853,0.0,0.0,0.0,0.0,0.0,0.0,0.012476007677543186,0.5737589334097851,0.01890547263681592,0.002028397565922921,0.0,0.012131531339789295,0.6472742840633362,0.24807880658082654,0.6391021329650955,0.3963220330519727,0.0,0.030612244897959183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09333437583951819,0.0
sha3_prov__gcc_O1_debug.o,openssl,SHA3,x86_64,O1,gcc,gcc (cached build),debug,direct_compile,object,openssl,0,0,0,99.0,232.0,84688,0,231.0,132.0,1.147826,231.0,0,0,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,0,3.904584,0,0.0,0,115,0,0.0,1165.0,3.491479,99.0,False,3.0,0,0,612.0,5.194316,0.088488,6.309959,0.16853,likely_debug_or_unoptimized,0.0,62.0,True,0,32,0,0,0,0,0,0,0,0,0,384,115,0.026609,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,1,1,0,0,0,3,0.0,0.03223705633344188,0.18704453441295546,0.15961456623502948,0.0,0.18704453441295546,0.1337386018237082,0.03162055096418733,0.18704453441295546,0.0,0.0,0.40797477376607605,0.0,0.0,0.0,0.5352112676056338,0.0,0.0,0.0744081893793986,0.6764140063268251,0.09850746268656717,0.0010141987829614604,0.0,0.06512716824518464,0.7281523088691939,0.07868427941727926,0.7370471014704362,0.15268780386893754,0.0,0.6326530612244898,0.9259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.19421487603305784,0.5352112676056338,0.024263329043019418,0.0
aesni__gcc_O0_release.o,libtomcrypt,AES,x86_64,O0,gcc,gcc (cached build),release,direct_compile,object,libtomcrypt,0,0,0,124.0,83.0,8400,0,82.0,18.0,1.285714,82.0,0,0,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,0,4.681784,0,0.0,6,14,0,0.0,999.0,3.285707,64.0,False,46.0,0,0,640.0,5.308624,0.118236,6.630209,0.231695,likely_release_or_stripped,0.0,6.0,False,0,16,0,0,0,0,0,0,0,0,0,38,14,0.041041,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0.0,0.040377727124715074,0.06639676113360324,0.014681743571037752,0.0,0.06639676113360324,0.0182370820668693,0.03541911845730028,0.06639676113360324,0.0,0.0,0.5469837712540054,0.0,0.0,0.07894736842105263,0.06103286384976526,0.0,0.0,0.06378758797184901,0.6205487700916879,0.06368159203980099,0.01555104800540906,0.0,0.06810684260934341,0.7441762924162518,0.10875223250609738,0.7744545290378588,0.21705630167236828,0.0,0.061224489795918366,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.015495867768595042,0.06103286384976526,0.038730107177655085,0.0
hmac_s390x__gcc_O0_release.o,openssl,HMAC,x86_64,O0,gcc,gcc (cached build),release,direct_compile,object,openssl,0,0,0,8.0,35.0,936,0,34.0,13.0,0.823529,34.0,0,0,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,0,2.018533,0,0.0,0,1,0,0.0,197.0,3.1133629999999997,19.0,False,6.0,0,0,114.0,4.617368,0.25608,5.471439,0.407609,likely_release_or_stripped,0.0,3.0,False,0,10,0,0,0,0,0,0,0,0,0,11,1,0.09551399999999999,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,1,1,1,0,0,3,0.0,0.0026050146532074245,0.027530364372469637,0.0005015502462155754,0.0,0.027530364372469637,0.013171225937183385,0.022686749311294767,0.027530364372469637,0.0,0.0,0.0706381053138032,0.0,0.0,0.0,0.0,0.0,0.0,0.012476007677543186,0.5737589334097851,0.01890547263681592,0.002028397565922921,0.0,0.012131531339789295,0.6472742840633362,0.24807880658082654,0.6391021329650955,0.3963220330519727,0.0,0.030612244897959183,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0015495867768595042,0.0,0.09333437583951819,0.0
rsa_kmgmt__gcc_O1_debug.o,openssl,RSA,x86_64,O1,gcc,gcc (cached build),debug,direct_compile,object,openssl,0,0,0,44.0,323.0,66120,0,322.0,142.0,1.290909,322.0,0,0,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,0,4.069986,0,0.0,0,110,0,0.0,1146.0,3.438824,180.0,False,13.0,0,0,546.0,5.277748,0.09083,6.669109,0.197552,likely_debug_or_unoptimized,0.0,32.0,True,1,29,0,0,0,0,0,0,0,0,0,439,110,0.02356,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,1,1,0,0,0,3,0.0,0.014327580592640833,0.26072874493927123,0.12433886558453401,0.0,0.26072874493927123,0.14387031408308004,0.035562231404958684,0.26072874493927123,0.0,0.0,0.4375583638361976,0.0,0.0,0.0,0.5117370892018779,0.0,0.0,0.07319257837492002,0.6621186502338623,0.1791044776119403,0.004394861392832995,0.0,0.058103650101096097,0.7398480169149837,0.08105146867820477,0.7789983196151351,0.18226276695373397,0.0,0.32653061224489793,0.8148148148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.22262396694214875,0.5117370892018779,0.02120698158372728,0.0
cipher_aes_siv__clang_O2_debug.o,openssl,AES,x86_64,O2,clang,clang (cached build),debug,direct_compile,object,openssl,0,0,1,15.0,163.0,31760,0,162.0,62.0,1.192308,162.0,0,0,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,0,False,False,False,False,0,4.486456,0,0.0,0,52,0,0.0,663.0,3.432347,100.0,False,41.0,0,0,343.0,5.349186,0.129909,6.700783,0.281392,likely_debug_or_unoptimized,0.0,14.0,False,0,26,0,0,0,0,0,0,0,0,0,263,52,0.030166,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,2,0,0,0,0,0,3,0.0,0.00488440247476392,0.1311740890688259,0.0590613411149614,0.0,0.1311740890688259,0.06281661600810537,0.03284595041322314,0.1311740890688259,0.0,0.0,0.5120476551174611,0.0,0.0,0.0,0.23943661971830985,0.0,0.0,0.042290467050543824,0.6603602033358636,0.09950248756218906,0.013860716700473293,0.0,0.036501010960944984,0.7498623758105529,0.12055078085912192,0.7826980631304219,0.2677001904610502,0.0,0.14285714285714285,0.7037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.13171487603305784,0.23943661971830985,0.027828900677228055,0.0
ed25519_import__gcc_O3_debug.o,libtomcrypt,Ed25519,x86_64,O3,gcc,gcc (cached build),debug,direct_compile,object,libtomcrypt,0,0,0,3.0,10.0,12168,0,9.0,4.0,0.444444,9.0,0,0,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,1,4.004711,0,0.0,1,9,0,0.0,42.0,3.493541,5.0,False,2.0,0,0,22.0,4.7961,0.756098,5.103056,0.9,likely_debug_or_unoptimized,0.0,1.0,False,0,26,0,0,0,0,0,0,0,0,0,171,9,0.357143,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,1,1,0,0,0,1,0.0,0.0009768804949527841,0.0072874493927125505,0.021840233448841874,0.0,0.0072874493927125505,0.004052684903748734,0.012243636363636365,0.0072874493927125505,0.0,0.0,0.4258833608626715,0.0,0.0,0.013157894736842105,0.03755868544600939,0.0,0.0,0.0025591810620601407,0.6769738206704523,0.004975124378109453,0.000676132521974307,0.0,0.0023411727146961797,0.6723293863075602,0.7534747245438714,0.5960724361982886,0.8980946761601667,0.0,0.01020408163265306,0.7037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.08419421487603305,0.03755868544600939,0.35559384760965357,0.0
ltc_ecc_mulmod__gcc_O0_debug.o,libtomcrypt,ECC,x86_64,O0,gcc,gcc (cached build),debug,direct_compile,object,libtomcrypt,0,0,0,8.0,35.0,3016,0,34.0,13.0,0.823529,34.0,0,0,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,0,3.060975,0,0.0,0,1,0,0.0,197.0,3.1133629999999997,19.0,False,6.0,0,0,114.0,4.617368,0.25608,5.471439,0.407609,likely_debug_or_unoptimized,0.0,3.0,False,0,19,0,0,0,0,0,0,0,0,0,34,1,0.09551399999999999,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0.0,0.0026050146532074245,0.027530364372469637,0.004453158246701928,0.0,0.027530364372469637,0.013171225937183385,0.022686749311294767,0.027530364372469637,0.0,0.0,0.2570879475156971,0.0,0.0,0.0,0.0,0.0,0.0,0.012476007677543186,0.5737589334097851,0.01890547263681592,0.002028397565922921,0.0,0.012131531339789295,0.6472742840633362,0.24807880658082654,0.6391021329650955,0.3963220330519727,0.0,0.030612244897959183,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.013429752066115703,0.0,0.09333437583951819,0.0
cipher_blowfish__clang_O0_release.o,openssl,Blowfish,x86_64,O0,clang,clang (cached build),release,direct_compile,object,openssl,0,0,0,20.0,42.0,8536,0,41.0,25.0,0.595238,41.0,0,0,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,0,False,False,False,False,0,3.455347,0,0.0,0,42,0,0.0,260.0,2.577234,16.0,False,2.0,0,0,168.0,3.821904,0.092664,4.468273,0.135659,likely_release_or_stripped,0.0,10.0,False,0,13,0,0,0,0,0,0,0,0,0,59,42,0.053846,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,1,0,0,3,0.0,0.0065125366330185605,0.03319838056680162,0.014940117940300323,0.0,0.03319838056680162,0.025329280648429583,0.01639774104683196,0.03319838056680162,0.0,0.0,0.32762481879375893,0.0,0.0,0.0,0.19248826291079812,0.0,0.0,0.016506717850287907,0.42820476064814655,0.015920398009950248,0.000676132521974307,0.0,0.017878046184952645,0.5357641356198598,0.08290519417117548,0.5219253664292605,0.11919050486954591,0.0,0.10204081632653061,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.02634297520661157,0.19248826291079812,0.05156596457884755,0.0
cipher_aes_gcm_hw_ppc__clang_O2_debug.o,openssl,AES,x86_64,O2,clang,clang (cached build),debug,direct_compile,object,openssl,0,0,1,8.0,35.0,688,0,34.0,13.0,0.823529,34.0,0,0,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,0,False,False,False,False,0,2.163008,0,0.0,0,1,0,0.0,197.0,3.1133629999999997,19.0,False,6.0,0,0,114.0,4.617368,0.25608,5.471439,0.407609,likely_release_or_stripped,0.0,3.0,False,0,7,0,0,0,0,0,0,0,0,0,8,1,0.09551399999999999,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,2,0,0,0,0,0,3,0.0,0.0026050146532074245,0.027530364372469637,3.0396984619125783e-05,0.0,0.027530364372469637,0.013171225937183385,0.022686749311294767,0.027530364372469637,0.0,0.0,0.0964787189423011,0.0,0.0,0.0,0.0,0.0,0.0,0.012476007677543186,0.5737589334097851,0.01890547263681592,0.002028397565922921,0.0,0.012131531339789295,0.6472742840633362,0.24807880658082654,0.6391021329650955,0.3963220330519727,0.0,0.030612244897959183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09333437583951819,0.0
md5_riscv__clang_O0_debug.o,openssl,MD5,x86_64,O0,clang,clang (cached build),debug,direct_compile,object,openssl,0,0,0,2.0,6.0,4128,0,5.0,3.0,0.5,5.0,0,0,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,0,False,False,False,False,0,3.541982,0,0.0,1,6,0,0.0,33.0,3.139527,2.0,False,2.0,0,0,18.0,3.97641,0.65625,4.542748,0.83871,likely_debug_or_unoptimized,0.0,2.0,False,0,21,0,0,0,0,0,0,0,0,0,37,6,0.424242,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,3,0.0,0.0006512536633018561,0.004048582995951417,0.006565748677731169,0.0,0.004048582995951417,0.00303951367781155,0.013774104683195593,0.004048582995951417,0.0,0.0,0.3431202440348381,0.0,0.0,0.013157894736842105,0.023474178403755867,0.0,0.0,0.001983365323096609,0.5808622226855669,0.001990049751243781,0.000676132521974307,0.0,0.0019155049483877834,0.5574231761237767,0.6525528144990848,0.5306245644560639,0.8356369031787327,0.0,0.02040816326530612,0.5185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.014979338842975207,0.023474178403755867,0.4228545423197366,0.0
secretbox_xsalsa20poly1305__gcc_O1_debug.o,libsodium,ChaCha20,x86_64,O1,gcc,gcc (cached build),debug,direct_compile,object,libsodium,0,0,0,9.0,16.0,10184,0,15.0,7.0,0.4375,15.0,0,1,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,0,4.147813,0,0.0,9,16,0,0.0,112.0,3.222191,8.0,False,1.0,0,0,63.0,4.748528,0.351351,5.476091,0.536364,likely_debug_or_unoptimized,0.0,10.0,False,0,23,0,0,0,0,0,0,0,0,0,84,16,0.133929,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0.0,0.002930641484858352,0.012145748987854251,0.018071007356070277,0.0,0.012145748987854251,0.0070921985815602835,0.012052341597796144,0.012145748987854251,0.0,0.0,0.45147840146807244,0.0,0.0,0.11842105263157894,0.07042253521126761,0.0,0.0,0.007037747920665387,0.603304750765876,0.007960199004975124,0.0003380662609871535,0.0,0.006704267319357242,0.6656606234449378,0.34437448893677625,0.6396455189230773,0.5275302327619501,0.0,0.10204081632653061,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.03925619834710744,0.07042253521126761,0.1318419480430956,0.0
aes_misc__gcc_O0_release.o,openssl,AES,x86_64,O0,gcc,gcc (cached build),release,direct_compile,object,openssl,0,0,1,0.0,1.0,1440,0,0.0,0.0,0.0,0.0,0,0,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,0,2.28022,0,0.0,1,2,0,0.0,6.0,2.584963,0.0,False,0.0,0,0,4.0,2.321928,1.0,2.0,1.0,likely_release_or_stripped,0.0,1.0,False,0,14,0,0,0,0,0,0,0,0,0,15,2,1.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,1,1,1,0,0,3,0.0,0.0,0.0,0.0014590552617180376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1174431072767776,0.0,0.0,0.013157894736842105,0.004694835680751174,0.0,0.0,0.0002559181062060141,0.4303031142184156,0.0,0.0,0.0,0.0004256677663083963,0.32549371933244525,1.0,0.23361391142808888,1.0,0.0,0.01020408163265306,0.25925925925925924,0.0,0.0,0.0,0.0,0.0,0.0,0.003615702479338843,0.004694835680751174,1.0,0.0
salsa20_done__clang_O2_release.o,libtomcrypt,ChaCha20,x86_64,O2,clang,clang (cached build),release,direct_compile,object,libtomcrypt,0,0,0,0.0,4.0,1504,0,3.0,2.0,0.333333,3.0,0,1,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,0,False,False,False,False,0,2.852805,0,0.0,1,6,0,0.0,12.0,3.084963,1.0,False,1.0,0,0,6.0,3.277613,0.909091,3.321928,1.0,likely_release_or_stripped,0.0,1.0,False,0,11,0,0,0,0,0,0,0,0,0,17,6,0.75,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,1,0,0,1,0.0,0.0,0.0024291497975708503,0.0015806432001945407,0.0,0.0024291497975708503,0.002026342451874367,0.009182727272727273,0.0024291497975708503,0.0,0.0,0.21985492769189083,0.0,0.0,0.013157894736842105,0.023474178403755867,0.0,0.0,0.0006397952655150352,0.5660485903646775,0.0009950248756218905,0.0003380662609871535,0.0,0.0006385016494625945,0.4594640513841833,0.9081132329114103,0.3880242967812442,1.0,0.0,0.01020408163265306,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0046487603305785125,0.023474178403755867,0.7493975517143212,0.0
stream_xsalsa20__clang_O3_release.o,libsodium,ChaCha20,x86_64,O3,clang,clang (cached build),release,direct_compile,object,libsodium,0,0,0,9.0,11.0,2616,0,10.0,9.0,0.692308,10.0,0,1,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,0,False,False,False,False,0,3.863939,0,0.0,7,13,0,0.0,120.0,2.548599,1.0,False,4.0,0,0,85.0,3.594115,0.168067,4.201433,0.228814,likely_release_or_stripped,0.0,6.0,False,0,10,0,0,0,0,0,0,0,0,0,27,13,0.083333,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,1,0,0,0,0.0,0.002930641484858352,0.008097165991902834,0.0036932336312237826,0.0,0.008097165991902834,0.00911854103343465,0.01907184573002755,0.008097165991902834,0.0,0.0,0.4007050610757815,0.0,0.0,0.09210526315789473,0.056338028169014086,0.0,0.0,0.007549584133077415,0.4204306172292502,0.0009950248756218905,0.001352265043948614,0.0,0.009045440034053422,0.5038320994701522,0.15911918727175878,0.49075659836652485,0.21412040929254267,0.0,0.061224489795918366,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.00981404958677686,0.056338028169014086,0.08112402214924679,0.0
chacha_setup__gcc_O3_release.o,libtomcrypt,ChaCha20,x86_64,O3,gcc,gcc (cached build),release,direct_compile,object,libtomcrypt,0,0,0,3.0,8.0,2256,0,7.0,3.0,0.428571,7.0,0,1,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,0,3.337911,0,0.0,1,7,0,0.0,64.0,2.943545,4.0,False,1.0,0,0,42.0,4.247513,0.52381,4.726565,0.645161,likely_release_or_stripped,0.0,1.0,False,0,15,0,0,0,0,0,0,0,0,0,30,7,0.265625,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,1,1,1,0,0,1,0.0,0.0009768804949527841,0.005668016194331984,0.0030093014772934524,0.0,0.005668016194331984,0.00303951367781155,0.011806363636363637,0.005668016194331984,0.0,0.0,0.3066203661059148,0.0,0.0,0.013157894736842105,0.028169014084507043,0.0,0.0,0.003966730646193218,0.5276548828733734,0.003980099502487562,0.0003380662609871535,0.0,0.004469511546238161,0.5954270779640507,0.5186883628692921,0.5520956686345524,0.6384001679399737,0.0,0.01020408163265306,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.028169014084507043,0.2638553081608186,0.0
